country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","21-09-2026 11:00:00",26.9502929,75.730943,NH3,6,12,9
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","21-09-2026 11:00:00",26.902909,75.836858,PM10,62,116,92
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","21-09-2026 11:00:00",26.902909,75.836858,NO2,8,43,18
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","21-09-2026 11:00:00",26.9164092,75.7994901,NH3,1,20,5
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","21-09-2026 11:00:00",26.960669,75.771817,PM2.5,23,118,49
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","21-09-2026 11:00:00",26.960669,75.771817,CO,17,56,35
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","21-09-2026 11:00:00",26.786682,75.827928,PM2.5,60,243,125
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","21-09-2026 11:00:00",26.786682,75.827928,NO2,27,57,42
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","21-09-2026 11:00:00",26.786682,75.827928,CO,32,58,43
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","21-09-2026 11:00:00",26.912329,70.909168,NH3,12,22,16
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","21-09-2026 11:00:00",26.912329,70.909168,OZONE,22,92,55
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","21-09-2026 11:00:00",25.344694,72.626208,PM2.5,30,88,45
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","21-09-2026 11:00:00",25.344694,72.626208,CO,15,30,23
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","21-09-2026 11:00:00",24.588397,76.172782,PM2.5,23,42,34
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","21-09-2026 11:00:00",24.588397,76.172782,NH3,5,7,6
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","21-09-2026 11:00:00",24.588397,76.172782,SO2,6,11,9
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","21-09-2026 11:00:00",24.588397,76.172782,OZONE,16,33,18
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","21-09-2026 11:00:00",28.108988,75.386577,NO2,6,50,20
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","21-09-2026 11:00:00",28.108988,75.386577,NH3,5,9,7
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","21-09-2026 11:00:00",28.108988,75.386577,CO,23,39,29
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","21-09-2026 11:00:00",28.108988,75.386577,OZONE,39,96,63
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","21-09-2026 11:00:00",26.268249,73.0193853,PM2.5,45,127,75
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","21-09-2026 11:00:00",27.215415,77.50873,PM10,32,82,51
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","21-09-2026 11:00:00",25.339605,74.618883,PM2.5,23,103,56
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","21-09-2026 11:00:00",25.339605,74.618883,CO,28,45,35
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","21-09-2026 11:00:00",25.339605,74.618883,OZONE,7,69,28
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","21-09-2026 11:00:00",28.207266,76.829265,PM10,97,237,154
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","21-09-2026 11:00:00",28.207266,76.829265,OZONE,28,31,29
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","21-09-2026 11:00:00",28.194909,76.862296,PM10,102,198,152
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","21-09-2026 11:00:00",28.194909,76.862296,NH3,4,14,8
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","21-09-2026 11:00:00",28.018792,73.292658,PM2.5,37,86,64
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","21-09-2026 11:00:00",28.018792,73.292658,NH3,7,10,9
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","21-09-2026 11:00:00",28.018792,73.292658,CO,37,67,51
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","21-09-2026 11:00:00",25.435774,75.644272,CO,13,24,19
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","21-09-2026 11:00:00",24.892047,74.623527,SO2,5,13,7
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-09-2026 11:00:00",28.296139,74.961696,PM2.5,40,136,68
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-09-2026 11:00:00",28.296139,74.961696,PM10,107,193,133
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-09-2026 11:00:00",28.296139,74.961696,SO2,3,5,4
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-09-2026 11:00:00",28.296139,74.961696,CO,18,32,24
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","21-09-2026 11:00:00",26.699557,77.898881,PM10,22,73,43
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","21-09-2026 11:00:00",26.699557,77.898881,NO2,5,26,12
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","21-09-2026 11:00:00",26.699557,77.898881,OZONE,10,21,14
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","21-09-2026 11:00:00",23.837789,73.714926,PM2.5,32,67,48
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","21-09-2026 11:00:00",23.837789,73.714926,NH3,1,3,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","21-09-2026 11:00:00",29.61075,74.283608,NO2,4,22,10
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","21-09-2026 11:00:00",21.8004996,83.8396977,PM10,13,54,30
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","21-09-2026 11:00:00",21.8004996,83.8396977,SO2,16,18,17
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","21-09-2026 11:00:00",20.94185,86.1151,NO2,5,10,7
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","21-09-2026 11:00:00",20.94185,86.1151,SO2,5,8,6
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","21-09-2026 11:00:00",20.94185,86.1151,OZONE,16,26,21
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","21-09-2026 11:00:00",20.48891,85.84768,OZONE,5,37,25
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","21-09-2026 11:00:00",21.6439,85.599355,PM10,34,55,43
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","21-09-2026 11:00:00",21.847279,85.416905,SO2,18,19,18
India,Odisha,Paradeep,"Nua Sandhakuda, Paradeep - OSPCB","21-09-2026 11:00:00",20.258828,86.665185,PM2.5,12,36,23
India,Odisha,Paradeep,"Nua Sandhakuda, Paradeep - OSPCB","21-09-2026 11:00:00",20.258828,86.665185,PM10,13,108,52
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","21-09-2026 11:00:00",22.18972222,84.86277778,OZONE,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","21-09-2026 11:00:00",22.220833,84.809444,PM2.5,20,45,32
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","21-09-2026 11:00:00",22.220833,84.809444,NO2,9,23,15
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","21-09-2026 11:00:00",22.220833,84.809444,CO,37,49,42
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","21-09-2026 11:00:00",22.245,84.88111111,PM2.5,NA,NA,NA
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","21-09-2026 11:00:00",20.9360711,85.1707021,PM10,23,121,61
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","21-09-2026 11:00:00",20.9360711,85.1707021,NO2,12,13,13
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","21-09-2026 11:00:00",20.9360711,85.1707021,SO2,48,72,61
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","21-09-2026 11:00:00",24.5886166,73.6321397,NO2,12,44,21
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","21-09-2026 11:00:00",24.5886166,73.6321397,CO,9,36,19
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","21-09-2026 11:00:00",27.33853,88.614099,NO2,6,10,8
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","21-09-2026 11:00:00",13.164544,80.26285,PM10,20,172,63
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","21-09-2026 11:00:00",13.164544,80.26285,SO2,4,8,5
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","21-09-2026 11:00:00",13.164544,80.26285,OZONE,11,14,12
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","21-09-2026 11:00:00",17.544899,78.486949,NO2,9,13,10
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","21-09-2026 11:00:00",17.544899,78.486949,SO2,2,9,6
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","21-09-2026 11:00:00",17.528544,78.286195,CO,23,31,30
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","21-09-2026 11:00:00",17.349694,78.451437,OZONE,3,3,3
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","21-09-2026 11:00:00",17.470431,78.566959,NH3,2,3,2
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","21-09-2026 11:00:00",17.470431,78.566959,SO2,4,13,6
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","21-09-2026 11:00:00",17.470431,78.566959,CO,16,27,23
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","21-09-2026 11:00:00",17.470431,78.566959,OZONE,15,16,15
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","21-09-2026 11:00:00",17.393559,78.339194,PM10,40,60,47
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","21-09-2026 11:00:00",17.393559,78.339194,SO2,5,10,7
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","21-09-2026 11:00:00",17.37206,78.50864,NO2,14,16,15
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","21-09-2026 11:00:00",17.37206,78.50864,OZONE,14,21,16
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","21-09-2026 11:00:00",21.869985,85.167016,PM10,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","21-09-2026 11:00:00",21.869985,85.167016,NO2,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","21-09-2026 11:00:00",21.869985,85.167016,CO,40,49,46
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","21-09-2026 11:00:00",11.9309,79.8027,NO2,6,37,13
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","21-09-2026 11:00:00",11.9309,79.8027,CO,8,32,24
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","21-09-2026 11:00:00",31.62,74.876512,PM10,80,100,86
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","21-09-2026 11:00:00",31.62,74.876512,SO2,7,16,11
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","21-09-2026 11:00:00",31.321907,75.578914,CO,30,68,52
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","21-09-2026 11:00:00",30.736056,76.209694,NO2,12,25,18
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","21-09-2026 11:00:00",30.736056,76.209694,OZONE,14,26,21
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","21-09-2026 11:00:00",30.9028,75.8086,SO2,12,19,14
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","21-09-2026 11:00:00",30.649961,76.331442,SO2,8,16,12
India,Punjab,Patiala,"Model Town, Patiala - PPCB","21-09-2026 11:00:00",30.349388,76.366642,SO2,19,31,24
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","21-09-2026 11:00:00",31.0325454,76.5623046,CO,56,59,57
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","21-09-2026 11:00:00",26.268249,73.0193853,CO,13,70,37
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","21-09-2026 11:00:00",26.215415,73.070156,PM10,57,389,125
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","21-09-2026 11:00:00",26.215415,73.070156,NO2,9,51,24
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","21-09-2026 11:00:00",26.215415,73.070156,CO,17,22,20
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","21-09-2026 11:00:00",26.253384,72.976571,PM10,40,125,84
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","21-09-2026 11:00:00",26.253384,72.976571,NO2,6,99,40
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","21-09-2026 11:00:00",26.253384,72.976571,NH3,6,11,8
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","21-09-2026 11:00:00",26.29581,73.082283,OZONE,1,56,16
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","21-09-2026 11:00:00",26.506177,77.025989,NO2,23,39,28
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","21-09-2026 11:00:00",26.506177,77.025989,CO,6,13,10
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","21-09-2026 11:00:00",25.196024,75.855668,NO2,3,44,18
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","21-09-2026 11:00:00",25.196024,75.855668,NH3,4,14,7
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","21-09-2026 11:00:00",25.16409,75.858137,NH3,2,3,2
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","21-09-2026 11:00:00",17.518,78.383,NO2,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","21-09-2026 11:00:00",17.585705,78.126199,PM2.5,42,45,43
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","21-09-2026 11:00:00",17.585705,78.126199,SO2,15,19,16
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","21-09-2026 11:00:00",17.5184,78.278777,PM2.5,33,100,56
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","21-09-2026 11:00:00",17.5184,78.278777,CO,11,16,12
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","21-09-2026 11:00:00",17.5316895,78.218939,NO2,9,12,11
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","21-09-2026 11:00:00",17.4559458,78.4332152,PM2.5,29,63,47
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","21-09-2026 11:00:00",23.8175497,91.2726974,SO2,16,16,16
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","21-09-2026 11:00:00",27.23711,78.01936,NO2,30,31,30
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","21-09-2026 11:00:00",27.23711,78.01936,NH3,2,2,2
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","21-09-2026 11:00:00",27.213494,73.734444,OZONE,32,68,46
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","21-09-2026 11:00:00",25.771061,73.340227,NH3,2,11,6
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","21-09-2026 11:00:00",25.771061,73.340227,SO2,9,14,12
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","21-09-2026 11:00:00",25.03636,73.883502,PM2.5,3,83,36
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","21-09-2026 11:00:00",25.03636,73.883502,SO2,4,6,5
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","21-09-2026 11:00:00",26.031443,76.359327,NO2,6,33,13
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","21-09-2026 11:00:00",24.885261,72.857549,SO2,2,10,4
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","21-09-2026 11:00:00",29.931624,73.864511,PM2.5,50,127,80
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","21-09-2026 11:00:00",26.159933,75.780517,NH3,4,9,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","21-09-2026 11:00:00",26.470859,74.646594,CO,32,49,40
India,Rajasthan,Alwar,"Vigyan Nagar, Alwar - RSPCB","21-09-2026 11:00:00",27.598796,76.63861,NO2,10,27,15
India,Rajasthan,Alwar,"Vigyan Nagar, Alwar - RSPCB","21-09-2026 11:00:00",27.598796,76.63861,OZONE,8,60,25
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","21-09-2026 11:00:00",23.55519,74.44001,NO2,21,48,33
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","21-09-2026 11:00:00",25.747299,71.393989,PM2.5,NA,NA,NA
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","21-09-2026 11:00:00",25.747299,71.393989,NO2,6,74,20
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","21-09-2026 11:00:00",25.747299,71.393989,SO2,5,6,6
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","21-09-2026 11:00:00",26.906111,80.948222,OZONE,3,29,12
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","21-09-2026 11:00:00",26.8458805,80.9365541,PM2.5,4,126,60
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","21-09-2026 11:00:00",26.8458805,80.9365541,NO2,20,34,26
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","21-09-2026 11:00:00",26.8458805,80.9365541,NH3,9,21,14
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","21-09-2026 11:00:00",26.86812,81.005119,SO2,11,11,11
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","21-09-2026 11:00:00",26.83399722,80.8917361,NH3,8,13,10
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","21-09-2026 11:00:00",26.83399722,80.8917361,CO,17,34,27
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","21-09-2026 11:00:00",26.90723,80.98579,PM10,47,80,63
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","21-09-2026 11:00:00",26.90723,80.98579,CO,14,15,14
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","21-09-2026 11:00:00",27.410954,77.550619,PM10,74,117,95
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","21-09-2026 11:00:00",27.410954,77.550619,NH3,1,2,1
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","21-09-2026 11:00:00",27.410954,77.550619,SO2,12,16,13
India,"Uttar Pradesh",Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","21-09-2026 11:00:00",29.06351,77.709723,NH3,8,11,9
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","21-09-2026 11:00:00",28.999264,77.7590354,PM10,NA,NA,NA
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","21-09-2026 11:00:00",28.999264,77.7590354,NH3,5,7,6
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","21-09-2026 11:00:00",28.999264,77.7590354,SO2,1,10,4
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","21-09-2026 11:00:00",28.9535882,77.7622941,PM10,97,172,127
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","21-09-2026 11:00:00",28.9535882,77.7622941,NO2,9,34,18
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","21-09-2026 11:00:00",28.9535882,77.7622941,CO,62,121,77
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","21-09-2026 11:00:00",30.269444,78.044167,PM10,21,122,89
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","21-09-2026 11:00:00",29.2124114,78.9611753,PM10,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","21-09-2026 11:00:00",30.075911,78.2859547,PM2.5,2,2,2
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","21-09-2026 11:00:00",23.697936,86.944395,CO,12,17,14
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","21-09-2026 11:00:00",23.697936,86.944395,OZONE,7,22,13
India,"West Bengal",Asansol,"Mahabir Colliery, Asansol - WBPCB","21-09-2026 11:00:00",23.618183,87.105718,PM10,25,46,36
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","21-09-2026 11:00:00",22.7605581,88.3617589,PM10,22,49,33
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","21-09-2026 11:00:00",22.7605581,88.3617589,SO2,13,14,14
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","21-09-2026 11:00:00",23.508764,87.35444,OZONE,3,12,6
India,"West Bengal",Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","21-09-2026 11:00:00",23.567923,87.306843,NO2,2,7,4
India,"West Bengal",Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","21-09-2026 11:00:00",23.567923,87.306843,SO2,0,2,1
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","21-09-2026 11:00:00",23.549395,87.300496,PM2.5,8,33,17
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","21-09-2026 11:00:00",23.549395,87.300496,NO2,16,31,20
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","21-09-2026 11:00:00",28.406963,77.849831,CO,42,68,49
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","21-09-2026 11:00:00",28.406963,77.849831,OZONE,11,79,38
India,"Uttar Pradesh","Fatehpur Sikri","Dadupura, Fatehpur Sikri - UPPCB","21-09-2026 11:00:00",27.097694,77.671335,CO,23,28,25
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","21-09-2026 11:00:00",27.1594,78.3953,OZONE,1,1,1
India,"Uttar Pradesh",Gajraula,"Rajanpur, Gajraula - UPPCB","21-09-2026 11:00:00",28.829109,78.248796,SO2,9,14,11
India,"Uttar Pradesh",Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.694528,77.494705,OZONE,6,58,18
India,"Uttar Pradesh",Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.739153,77.273668,NH3,6,17,10
India,"Uttar Pradesh",Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.739153,77.273668,OZONE,9,29,15
India,"Uttar Pradesh",Ghaziabad,"Wave City, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.646675,77.489049,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Ghaziabad,"Wave City, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.646675,77.489049,PM10,NA,NA,NA
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.6603346,77.3572563,NO2,13,55,35
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.685382,77.453839,PM2.5,75,203,129
India,"Uttar Pradesh",Moradabad,"Kashiram Nagar, Moradabad - UPPCB","21-09-2026 11:00:00",28.849399,78.742362,PM10,83,130,110
India,"Uttar Pradesh",Moradabad,"Kashiram Nagar, Moradabad - UPPCB","21-09-2026 11:00:00",28.849399,78.742362,NO2,25,25,25
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","21-09-2026 11:00:00",28.802625,78.753728,NO2,24,25,24
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","21-09-2026 11:00:00",28.802625,78.753728,NH3,5,6,5
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","21-09-2026 11:00:00",28.88528,78.7388,PM10,68,111,89
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","21-09-2026 11:00:00",28.83526,78.7446,CO,4,15,12
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","21-09-2026 11:00:00",28.856664,78.772638,NH3,6,6,6
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","21-09-2026 11:00:00",28.856664,78.772638,CO,39,40,40
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","21-09-2026 11:00:00",28.6245479,77.3577104,PM10,104,168,135
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","21-09-2026 11:00:00",28.6245479,77.3577104,NH3,NA,NA,NA
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","21-09-2026 11:00:00",28.5447608,77.3231257,PM2.5,75,267,156
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","21-09-2026 11:00:00",28.5447608,77.3231257,OZONE,5,15,11
India,"Uttar Pradesh",Noida,"Sector-1, Noida - UPPCB","21-09-2026 11:00:00",28.5898,77.3101,NH3,10,15,13
India,"Uttar Pradesh",Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","21-09-2026 11:00:00",27.19412,77.96237,NO2,35,35,35
India,"Uttar Pradesh",Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","21-09-2026 11:00:00",27.19412,77.96237,OZONE,12,14,14
India,"Uttar Pradesh",Agra,"Shastripuram, Agra - UPPCB","21-09-2026 11:00:00",27.19862,77.92066,CO,49,53,50
